"1","Financial Year","31-03-2010","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019"
"2","Sales/Revenue","163,186.00","155,815.00","148,203.00","165,454.00","150,898.00","143,631.00","138,330.00","90,539.00","67,406.00","40,510.00"
"3","Pretax Income","6,752.00","1,688.00","(15,660.00)","1,051.00","(7,703.00)","(4,968.00)","(25,322.00)","8,960.00","(1,143.00)","4.00"
"4","Net Income","5,120.00","1,422.00","(16,244.00)","(82.00)","(7,925.00)","(5,837.00)","(24,361.00)","7,971.00","(1,281.00)","(591.00)"
"5","Cash & Short-Term Investments","9,488.00","14,202.00","14,573.00","14,132.00","7,903.00","6,031.00","13,459.00","34,223.00","52,184.00","58,933.00"
"6","Cash Only","9,134.00","13,553.00","13,763.00","12,334.00","6,653.00","5,107.00","13,459.00","34,223.00","14,495.00","58,933.00"
"7","Total Accounts Receivables","41,941.00","53,602.00","43,558.00","50,290.00","46,853.00","50,679.00","41,392.00","32,131.00","23,981.00","16,149.00"
"8","Inventories","63,955.00","42,293.00","40,170.00","38,497.00","50,851.00","50,927.00","18,367.00","17,870.00","6,124.00","7,673.00"
"9","Net Property, Plant & Equipment","31,585.00","29,648.00","28,895.00","29,932.00","33,188.00","31,923.00","31,693.00","31,033.00","31,354.00","29,871.00"
"10","Accrued Payable","-","-","-","-","-","-","10,147.00","12,958.00","12,806.00","-"
"11","Short Term Debt","11,518.00","3,566.00","2,527.00","10,204.00","17,011.00","24,585.00","641.00","-","-","-"
"12","Long Term Debt","2,442.00","1,947.00","1,864.00","2,101.00","1,527.00","680.00","382.00","-","-","-"
"13","Net Operating Cash Flow","(24,696.00)","15,329.00","4,529.00","(6,574.00)","(5,688.00)","(5,957.00)","15,581.00","7,807.00","19,091.00","6,977.00"
"14","Capital Expenditures","(1,756.00)","(486.00)","(702.00)","(1,938.00)","(4,964.00)","(843.00)","(1,621.00)","(77.00)","(1,140.00)","(262.00)"
"15","Total Shares Outstanding (million)","827,288.00","827,288.00","827,288.00","831,926.00","831,926.27","831,926.27","980,490.00","980,490.00","980,490.00","980,490.00"
