"1","Financial Year","30-06-2010","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019"
"2","Sales/Revenue","126,297.58","92,552.83","95,233.17","91,576.35","105,392.18","104,788.66","111,828.36","113,422.61","119,082.11","97,273.50"
"3","Pretax Income","6,131.82","(744.78)","(2,843.73)","1,793.13","9,363.23","7,465.56","13,058.11","6,912.48","(12,133.25)","(9,030.28)"
"4","Net Income","5,015.35","(1,249.38)","(2,825.56)","1,547.56","8,233.07","6,583.59","11,792.77","5,258.81","(9,548.37)","(7,986.75)"
"5","Cash & Short-Term Investments","18,503.28","9,200.99","11,500.07","13,387.97","23,785.61","26,081.22","35,972.60","22,860.85","15,802.39","12,368.45"
"6","Cash Only","2,469.30","1,216.22","1,964.22","11,387.97","21,785.61","24,081.22","33,972.60","20,860.85","15,802.39","12,368.45"
"7","Total Accounts Receivables","12,488.01","15,114.53","13,089.01","11,139.16","6,434.36","12,983.81","9,122.12","12,926.82","16,732.10","14,671.17"
"8","Inventories","18,639.14","20,676.76","18,713.08","19,242.89","19,354.26","22,095.57","19,100.53","31,890.26","23,619.88","22,459.23"
"9","Net Property, Plant & Equipment","42,998.94","49,702.91","47,073.48","45,143.96","41,657.56","40,461.61","40,175.00","40,357.51","39,605.96","39,408.10"
"10","Accrued Payable","-","-","-","8,841.88","7,518.13","10,507.84","8,424.36","11,588.45","13,011.44","15,072.17"
"11","Short Term Debt","17,961.90","11,692.36","11,543.41","11,678.86","7,138.43","8,827.66","7,076.73","6,651.58","7,781.14","8,040.78"
"12","Long Term Debt","652.82","420.56","35.97","196.47","217.58","17.73","-","-","-","-"
"13","Net Operating Cash Flow","7,959.96","(3,044.70)","1,005.64","6,823.55","11,473.68","3,166.25","18,948.31","(5,356.77)","(1,893.24)","(1,595.11)"
"14","Capital Expenditures","(704.63)","(1,986.74)","(397.28)","(528.67)","(993.48)","(1,114.29)","(2,102.42)","(2,468.94)","(1,509.84)","(2,235.93)"
"15","Total Shares Outstanding (million)","49,998.00","49,998.00","49,998.00","49,997.50","49,997.50","49,997.50","49,997.50","49,997.50","49,997.50","49,997.50"
