"1","Financial Year","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3"
"2","Sales/Revenue","3,771.00","4,170.00","6,089.16","3,333.00","3,238.00","6,262.00","5,038.19","7,169.00","4,790.00","3,681.00"
"3","Pretax Income","(403.00)","107.00","(10.11)","(195.00)","(151.00)","150.00","(444.06)","89.00","(350.00)","1.00"
"4","Net Income","(398.00)","105.00","(54.71)","(190.00)","(147.00)","155.00","(475.88)","94.00","(346.00)","6.00"
"5","Cash & Short-Term Investments","3,671.00","4,019.00","5,391.65","1,924.00","1,757.00","2,557.00","5,495.00","2,815.00","2,689.00","5,968.00"
"6","Cash Only","3,671.00","4,019.00","5,391.65","1,924.00","1,757.00","2,557.00","5,495.00","2,815.00","2,689.00","5,968.00"
"7","Total Accounts Receivables","5,629.00","5,556.00","4,688.10","7,777.00","7,343.00","7,260.00","4,451.00","6,451.00","5,223.00","3,236.00"
"8","Inventories","3,214.00","3,358.00","2,653.03","2,892.00","2,806.00","2,830.00","2,800.00","3,079.00","3,258.00","3,018.00"
"9","Net Property, Plant & Equipment","7,389.00","7,511.00","7,389.05","7,278.00","7,170.00","7,072.00","7,197.00","7,193.00","7,080.00","6,964.00"
"10","Short Term Debt","109.00","143.00","144.81","147.00","150.00","153.00","187.00","148.00","74.00","39.00"
"11","Long Term Debt","155.00","196.00","159.03","122.00","84.00","45.00","27.00","18.00","44.00","35.00"
"12","Net Operating Cash Flow","(343.00)","426.00","(28.46)","519.00","(194.00)","(1,705.00)","1,822.00","(2,588.00)","(166.00)","3,406.00"
"13","Capital Expenditures","(236.00)","(127.00)","(5.26)","(7.00)","-","(6.00)","(458.00)","-","(5.00)","(4.00)"
"14","Total Shares Outstanding (million)","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00","215,349.00"
