"1","Financial Year","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3"
"2","Sales/Revenue","25,332.00","46,831.00","40,412.18","31,848.00","44,417.00","38,440.00","29,726.58","26,132.00","50,862.00","70,264.00"
"3","Pretax Income","3,775.00","789.00","(20,205.20)","1,094.00","2,351.00","2,837.00","(2,737.58)","2,174.00","7,140.00","11,441.00"
"4","Net Income","4,064.00","963.00","(20,406.74)","1,276.00","2,930.00","2,679.00","(2,049.16)","2,600.00","4,856.00","2,362.00"
"5","Cash & Short-Term Investments","17,920.00","15,127.00","16,849.08","13,673.00","22,723.00","18,126.00","21,463.81","32,964.00","63,167.00","84,267.00"
"6","Cash Only","10,195.00","7,334.00","10,683.90","8,016.00","7,054.00","7,398.00","12,164.37","13,535.00","34,673.00","40,792.00"
"7","Total Accounts Receivables","51,550.00","59,589.00","44,667.63","43,270.00","42,927.00","46,622.00","45,238.15","27,329.00","21,997.00","43,379.00"
"8","Inventories","24,152.00","17,814.00","23,712.62","23,833.00","17,566.00","20,213.00","20,785.97","18,808.00","15,373.00","14,418.00"
"9","Net Property, Plant & Equipment","24,805.00","24,411.00","32,448.58","32,030.00","31,148.00","30,432.00","29,524.08","28,731.00","28,143.00","33,725.00"
"10","Short Term Debt","1,934.00","2,307.00","2,521.86","2,312.00","2,019.00","625.00","430.12","458.00","114.00","115.00"
"11","Long Term Debt","1,966.00","1,876.00","1,760.94","1,969.00","2,098.00","1,976.00","1,583.39","1,434.00","774.00","735.00"
"12","Net Operating Cash Flow","(526.00)","(2,324.00)","2,457.86","(2,587.00)","9,340.00","(2,743.00)","4,225.63","11,732.00","31,445.00","10,226.00"
"13","Capital Expenditures","(268.00)","(755.00)","(1,011.50)","(736.00)","(294.00)","(485.00)","72.69","(432.00)","(621.00)","(6,852.00)"
"14","Total Shares Outstanding (million)","511,977.10","511,977.10","511,977.10","511,977.10","511,977.10","511,977.10","511,977.10","511,977.10","512,590.60","594,025.75"
