"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","12,457.40","2,553.11","647.97","7,202.16","8,575.73","10,044.50","10,538.74","10,641.71","9,116.14","6,101.14"
"3","Pretax Income","(9,795.93)","(6,387.35)","(14,081.05)","3,911.62","4,429.46","5,510.75","4,292.34","6,011.47","5,687.73","1,871.61"
"4","Net Income","(9,795.79)","(3,906.35)","(14,081.05)","3,860.62","4,131.71","5,590.62","4,241.79","4,248.21","3,740.60","1,047.84"
"5","Cash & Short-Term Investments","610.52","1,466.71","906.58","2,848.76","4,380.32","15,315.58","8,310.88","10,198.82","5,524.78","8,439.88"
"6","Cash Only","610.52","80.52","41.98","86.17","-","-","5,360.88","10,198.82","5,524.78","8,439.88"
"7","Total Accounts Receivables","782.30","1,668.95","293.80","1,954.34","3,690.02","15,724.64","13,516.36","10,370.50","13,950.91","9,794.22"
"8","Inventories","13,679.93","8,152.51","923.85","617.01","237.90","-","-","-","-","-"
"9","Net Property, Plant & Equipment","8,610.56","6,225.66","-","4,833.44","358.98","277.57","8,451.11","8,614.84","8,975.91","4,750.57"
"10","Short Term Debt","16,523.29","8,578.48","5,345.78","1,707.38","817.05","817.05","-","-","99.27","282.42"
"11","Long Term Debt","-","-","-","3,819.43","-","-","-","-","376.97","1,050.55"
"12","Net Operating Cash Flow","(441.77)","(2,030.67)","(442.53)","1,333.08","1,641.16","(862.31)","4,507.10","23,248.15","(12,385.34)","4,440.21"
"13","Capital Expenditures","-","(7.62)","-","(14.99)","(405.14)","(2.75)","(8,364.45)","(481.64)","(306.39)","(1,335.53)"
"14","Total Shares Outstanding (million)","78,335.00","78,335.00","78,335.00","78,336.00","78,336.00","141,504.00","186,272.00","189,887.50","219,385.45","220,426.25"
