"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","713,103.55","664,275.00","764,498.00","831,220.00","652,346.26","517,240.00","290,340.00","489,263.00","601,048.53","741,181.00"
"3","Pretax Income","11,350.52","6,037.00","(1,152.00)","(4,534.00)","4,566.29","(5,992.00)","(11,849.00)","3,021.00","6,402.65","2,690.00"
"4","Net Income","10,454.23","3,756.00","810.00","(401.00)","1,354.05","(6,485.00)","(6,941.00)","5,895.00","4,329.04","600.00"
"5","Cash & Short-Term Investments","191,346.61","189,743.00","198,139.00","162,488.00","308,069.00","144,017.00","290,026.00","157,214.00","185,207.00","137,186.00"
"6","Cash Only","191,346.61","186,630.00","194,945.00","162,488.00","308,069.00","144,017.00","290,026.00","157,214.00","185,207.00","137,186.00"
"7","Total Accounts Receivables","331,788.70","311,563.00","314,730.00","361,688.00","274,566.00","441,222.00","231,697.00","218,362.00","390,143.00","248,138.00"
"8","Inventories","329,057.21","398,366.00","458,926.00","419,827.00","543,831.00","450,165.00","389,773.00","479,608.00","548,861.00","763,342.00"
"9","Net Property, Plant & Equipment","588,023.38","593,756.00","595,712.00","588,623.00","579,603.00","573,007.00","567,012.00","561,493.00","549,019.00","557,231.00"
"10","Accrued Payable","168,144.10","92,346.00","107,376.00","26,332.00","109,585.00","34,698.00","60,005.00","66,105.00","202,440.00","20,400.00"
"11","Short Term Debt","517,592.22","640,792.00","688,775.00","743,830.00","859,669.00","841,706.00","705,479.00","653,891.00","789,276.00","993,210.00"
"12","Long Term Debt","258,928.66","259,777.00","269,244.00","274,005.00","250,089.00","245,871.00","237,741.00","229,017.00","218,040.00","215,166.00"
"13","Net Operating Cash Flow","(15,099.77)","(109,283.00)","(50,791.00)","(85,196.00)","51,154.00","(123,461.00)","278,838.00","(92,076.00)","(89,403.00)","(205,095.00)"
"14","Capital Expenditures","81.19","(12,817.00)","(1,139.00)","(1,411.00)","(22,123.00)","(1,942.00)","(339.00)","(3,038.00)","(4,896.00)","(859.00)"
"15","Total Shares Outstanding (million)","120,000.00","120,000.00","120,000.00","120,000.00","120,000.00","120,000.00","120,000.00","120,000.00","120,000.00","120,000.00"
