"1","Financial Year","31-08-2010","31-08-2011","31-08-2012","31-08-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","4,110.95","4,241.69","12,664.59","4,021.57","53.95","2.10","-","-","161,746.31","162,023.39"
"3","Pretax Income","(203.59)","122.94","1,951.40","(7,650.94)","(2,012.45)","(862.30)","(1,812.87)","1,960.12","(11,666.72)","(740.38)"
"4","Net Income","(203.59)","122.94","1,951.40","(7,650.94)","(7,366.14)","(862.30)","(1,812.87)","1,517.02","(11,978.62)","(1,399.29)"
"5","Cash & Short-Term Investments","1,311.70","1,367.89","3,346.21","294.90","7.72","143.75","41.36","165.65","8,454.79","4,743.68"
"6","Cash Only","19.09","76.31","2,984.96","294.90","7.72","143.75","41.36","165.65","5,888.75","2,741.81"
"7","Total Accounts Receivables","1,482.26","1,709.52","2,091.71","425.45","17.57","0.56","0.56","472.78","16,660.80","16,684.29"
"8","Inventories","617.88","1,046.11","22.41","14.78","16.99","-","-","-","-","-"
"9","Net Property, Plant & Equipment","2,947.18","2,307.36","8,775.39","5,378.53","16.95","-","-","-","4,930.90","5,192.58"
"10","Accrued Payable","-","-","-","-","6,654.86","7,602.25","9,312.72","7,743.07","-","-"
"11","Short Term Debt","17.29","4.65","-","-","-","-","-","-","1,058.58","208.56"
"12","Long Term Debt","4.65","-","-","-","-","-","-","-","865.44","2,475.48"
"13","Net Operating Cash Flow","749.42","374.62","5,360.55","(2,240.90)","(414.07)","136.04","(102.40)","124.30","(2,034.35)","(2,210.12)"
"14","Capital Expenditures","(926.20)","(336.19)","(8,662.54)","(498.89)","-","-","-","-","(787.97)","(559.35)"
"15","Total Shares Outstanding (million)","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","364,033.17","364,033.17"
