"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","30-06-2019"
"2","Sales/Revenue","99,420.14","128,866.92","124,893.45","115,440.08","108,158.05","131,881.31","133,650.25","59,005.48","12,590.00","16,051.00"
"3","Pretax Income","3,981.12","3,018.03","4,315.94","2,289.20","(5,891.27)","(8,459.61)","(26,859.60)","(16,211.39)","(2,695.00)","4,568.00"
"4","Net Income","3,199.28","2,087.16","2,791.70","1,022.69","(6,154.55)","(10,420.11)","(27,507.58)","(16,125.89)","(1,672.00)","10,030.00"
"5","Cash & Short-Term Investments","5,122.85","6,399.50","9,783.21","14,694.55","16,033.68","9,191.87","5,767.00","2,943.45","635.00","189.00"
"6","Cash Only","3,059.57","3,729.01","4,846.28","7,191.81","11,608.96","6,168.61","2,854.74","2,545.84","535.00","189.00"
"7","Total Accounts Receivables","27,546.51","34,735.30","33,067.48","23,798.30","52,269.38","56,048.00","39,018.73","8,396.36","3,891.00","1,229.00"
"8","Inventories","9,829.68","13,473.83","11,658.47","6,649.31","11,230.21","12,361.34","6,945.02","1,423.38","30.00","-"
"9","Net Property, Plant & Equipment","29,026.01","30,105.20","31,826.48","18,302.05","44,744.32","47,378.12","45,985.70","39,474.13","41,302.00","33,761.00"
"10","Accrued Payable","3,685.43","3,896.89","-","-","7,817.58","10,974.89","15,774.03","-","5,955.00","-"
"11","Short Term Debt","14,711.01","21,198.96","21,642.38","20,553.65","27,501.27","31,144.74","24,144.67","14,392.36","13,097.00","-"
"12","Long Term Debt","3,795.12","3,913.04","3,273.74","7,204.93","16,804.78","17,631.18","15,933.44","13,148.28","5,288.00","1,433.00"
"13","Net Operating Cash Flow","(1,191.46)","(3,363.82)","9,772.27","11,203.81","(34,006.77)","(2,648.35)","7,141.76","9,276.81","(1,801.00)","1,212.00"
"14","Capital Expenditures","(4,633.89)","(3,330.18)","(4,690.17)","(7,801.26)","(24,467.11)","(9,894.81)","(1,405.10)","(11.25)","(581.00)","(581.00)"
"15","Total Shares Outstanding (million)","112,042.00","112,192.00","112,528.00","115,547.25","131,807.50","133,246.56","137,739.64","138,142.44","145,337.45","184,866.79"
