"1","Financial Year","31-03-2010","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019"
"2","Sales/Revenue","352,375.00","271,271.00","492,151.00","605,536.00","497,141.00","449,497.00","422,183.00","704,764.00","982,706.00","886,320.00"
"3","Pretax Income","93,025.00","48,154.00","171,172.00","187,271.00","167,173.00","202,136.00","54,755.00","125,296.00","193,048.00","161,898.00"
"4","Net Income","70,514.00","32,211.00","123,456.00","129,556.00","113,239.00","152,088.00","37,191.00","86,604.00","97,136.00","61,918.00"
"5","Cash & Short-Term Investments","207,507.00","36,298.00","15,985.00","206,808.00","149,924.00","136,221.00","207,816.00","258,448.00","346,211.00","854,833.00"
"6","Cash Only","207,507.00","36,298.00","15,985.00","206,808.00","149,924.00","136,221.00","207,816.00","258,448.00","336,211.00","854,833.00"
"7","Total Accounts Receivables","93,474.00","141,439.00","236,683.00","333,762.00","270,833.00","332,775.00","186,934.00","240,726.00","363,115.00","259,497.00"
"8","Inventories","366,202.00","338,960.00","335,693.00","332,240.00","339,222.00","1,155,371.00","1,226,974.00","1,091,200.00","911,114.00","807,350.00"
"9","Net Property, Plant & Equipment","1,033,469.00","865,660.00","893,201.00","986,432.00","359,663.00","350,355.00","333,476.00","255,779.00","243,404.00","228,151.00"
"10","Accrued Payable","42,794.00","-","-","-","-","-","-","-","-","336,004.00"
"11","Short Term Debt","381,892.00","379,087.00","276,362.00","281,359.00","160,848.00","464,665.00","178,040.00","281,650.00","395,593.00","505,212.00"
"12","Long Term Debt","564,369.00","446,040.00","328,463.00","490,655.00","567,311.00","699,524.00","1,340,299.00","1,250,699.00","1,254,980.00","908,161.00"
"13","Net Operating Cash Flow","60,453.00","(9,714.00)","10,217.00","78,282.00","99,398.00","(579,101.00)","(205,357.00)","65,855.00","47,231.00","471,476.00"
"14","Capital Expenditures","(44,830.00)","(97,975.00)","(55,754.00)","(106,569.00)","(21,866.00)","(11,573.00)","(7,279.00)","(4,290.00)","(2,504.00)","(6,597.00)"
"15","Total Shares Outstanding (million)","845,964.00","912,412.00","1,238,713.00","1,241,135.00","1,265,963.33","1,272,056.48","1,280,047.74","1,282,344.37","1,323,294.60","1,432,544.65"
