"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","38,421.00","39,011.00","33,924.00","26,765.00","7,133.00","24,269.00","31,387.00","34,011.00","33,609.00","33,776.00"
"3","Pretax Income","15,323.00","15,582.00","17,660.00","16,453.00","2,646.00","7,363.00","12,165.00","11,153.00","12,673.00","13,123.00"
"4","Net Income","11,772.00","10,246.00","9,443.00","10,388.00","1,525.00","4,706.00","7,372.00","9,852.00","9,740.00","11,043.00"
"5","Cash & Short-Term Investments","373,646.00","388,213.00","377,839.00","368,600.00","352,675.00","344,921.00","321,069.00","318,972.00","316,902.00","309,210.00"
"6","Total Accounts Receivables","46,054.00","35,416.00","68,023.00","22,963.00","14,798.00","25,718.00","39,661.00","46,627.00","57,620.00","56,341.00"
"7","Inventories","266,247.00","252,601.00","234,730.00","319,916.00","320,739.00","333,690.00","332,660.00","335,855.00","332,307.00","330,635.00"
"8","Net Property, Plant & Equipment","200,547.00","200,053.00","199,449.00","217,854.00","218,937.00","210,795.00","210,458.00","209,944.00","212,017.00","211,330.00"
"9","Short Term Debt","143.00","67.00","28.00","6.00","2.00","-","10.00","10.00","11.00","11.00"
"10","Long Term Debt","1.00","-","-","-","-","-","45.00","43.00","40.00","37.00"
"11","Net Operating Cash Flow","80,353.00","10,067.00","5,728.00","(6,029.00)","(1,208.00)","(8,807.00)","(13,030.00)","143.00","(3,477.00)","15,771.00"
"12","Capital Expenditures","(110.00)","(224.00)","(106.00)","(9.00)","(92.00)","(41.00)","(257.00)","(140.00)","(11.00)","(15.00)"
"13","Total Shares Outstanding (million)","242,124.00","242,124.00","242,124.00","242,124.00","242,124.00","242,124.00","242,124.00","242,124.00","242,124.00","242,124.00"
