"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","14,610.00","32,787.00","23,647.00","16,803.00","14,479.00","13,825.00","1,567.00","746.00","3,198.00","3,110.00"
"3","Pretax Income","(845.00)","(475.00)","(1,797.00)","(389.00)","(926.00)","(670.00)","(1,271.00)","(853.00)","(831.00)","(1,010.00)"
"4","Net Income","(764.00)","(471.00)","(1,761.00)","(382.00)","(899.00)","(657.00)","(1,251.00)","(852.00)","(864.00)","(976.00)"
"5","Cash & Short-Term Investments","7,900.00","9,725.00","9,604.00","5,247.00","3,261.00","2,604.00","2,478.00","25,395.00","15,019.00","12,765.00"
"6","Cash Only","5,763.00","7,329.00","1,686.00","4,479.00","2,469.00","1,812.00","1,671.00","25,056.00","8,182.00","5,928.00"
"7","Total Accounts Receivables","16,177.00","25,997.00","26,051.00","7,703.00","7,180.00","5,236.00","3,959.00","3,656.00","5,667.00","7,775.00"
"8","Inventories","-","-","220.00","198.00","177.00","147.00","292.00","180.00","211.00","272.00"
"9","Net Property, Plant & Equipment","236.00","230.00","938.00","1,224.00","1,490.00","1,374.00","1,093.00","1,018.00","980.00","901.00"
"10","Short Term Debt","-","-","178.00","214.00","216.00","216.00","191.00","144.00","117.00","69.00"
"11","Long Term Debt","-","-","252.00","164.00","110.00","56.00","-","-","19.00","14.00"
"12","Net Operating Cash Flow","(1,010.00)","1,551.00","278.00","(9,767.00)","(1,494.00)","(594.00)","(59.00)","(778.00)","675.00","(2,893.00)"
"13","Capital Expenditures","(57.00)","(21.00)","(315.00)","(496.00)","(446.00)","(10.00)","(18.00)","(37.00)","(78.00)","(42.00)"
"14","Total Shares Outstanding (million)","203,780.65","208,012.95","208,012.95","208,012.95","208,012.95","208,012.95","377,026.29","456,092.89","458,114.69","482,014.59"
