"1","Financial Year","30-06-2008","30-06-2009","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018"
"2","Sales/Revenue","331,294.00","392,495.00","327,416.00","406,426.00","415,946.00","427,788.00","453,454.00","507,013.00","522,868.00","560,406.00"
"3","Pretax Income","446,061.00","774,566.00","553,663.00","420,463.00","392,322.00","411,124.00","547,340.00","323,696.00","424,484.00","428,691.00"
"4","Net Income","348,357.00","580,925.00","553,663.00","420,463.00","392,322.00","411,124.00","541,444.00","323,696.00","424,484.00","427,691.00"
"5","Cash & Short-Term Investments","55,747.00","82,334.00","60,213.00","27,410.00","60,130.00","55,670.00","69,398.00","71,923.00","110,185.00","187,671.00"
"6","Cash Only","21,589.00","20,818.00","4,884.00","8,359.00","4,786.00","45,802.00","66,218.00","21,123.00","20,544.00","20,259.00"
"7","Total Accounts Receivables","25,694.00","24,268.00","11,469.00","14,670.00","14,340.00","13,011.00","14,416.00","17,657.00","17,348.00","26,548.00"
"8","Inventories","3,543.00","3,591.00","-","-","-","-","-","-","-","-"
"9","Net Property, Plant & Equipment","26,887.00","482,536.00","122.00","437.00","1,283.00","3,039.00","5,268.00","8,698.00","9,063.00","13,591.00"
"10","Accrued Payable","7,190.00","4,985.00","815.00","3,067.00","3,383.00","3,305.00","-","-","-","-"
"11","Short Term Debt","139,353.00","30,575.00","59,350.00","1,245,039.00","314,769.00","742,042.00","763,388.00","-","2,343,759.00","2,602,750.00"
"12","Long Term Debt","331,258.00","484,429.00","1,502,025.00","318,085.00","1,317,850.00","1,000,000.00","1,378,550.00","1,403,150.00","-","299,750.00"
"13","Net Operating Cash Flow","155,820.00","178,845.00","301,928.00","283,878.00","297,469.00","314,856.00","347,544.00","355,059.00","358,964.00","379,890.00"
"14","Capital Expenditures","(91,027.00)","(27,870.00)","(3,051,668.00)","(6,630.00)","(4,197.00)","(1,829.00)","(4,295.00)","(4,844.00)","(2,471.00)","(10,975.00)"
"15","Total Shares Outstanding (million)","2,680,112.00","2,680,112.00","2,622,725.00","2,696,462.00","2,919,423.00","2,928,715.00","2,937,777.00","2,943,918.00","2,945,078.00","2,945,078.00"
