"1","Financial Year","31-12-2008","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","30-06-2018"
"2","Sales/Revenue","119,620.00","181,958.56","191,925.65","181,849.07","266,590.93","422,602.66","302,158.62","239,285.18","208,019.58","152,083.12"
"3","Pretax Income","4,631.00","(8,404.86)","4,653.00","3,887.99","5,763.76","5,796.94","7,328.55","3,937.24","7,960.58","7,947.36"
"4","Net Income","3,356.00","(8,924.25)","2,268.18","3,352.69","3,801.86","4,545.49","4,642.44","1,874.33","4,332.64","5,576.07"
"5","Cash & Short-Term Investments","26,223.00","24,659.91","22,744.02","26,124.52","25,637.08","21,790.37","41,149.12","15,387.54","8,074.43","7,510.52"
"6","Cash Only","983.00","1,409.55","1,003.40","4,854.01","3,952.56","4,514.10","28,516.54","5,714.42","1,807.57","1,673.22"
"7","Total Accounts Receivables","250,040.00","216,809.43","200,938.88","235,000.47","252,715.51","272,314.43","218,697.00","198,794.23","161,720.29","175,970.85"
"8","Inventories","21,228.00","18,715.02","36,289.89","75,927.54","73,367.61","41,993.65","74,550.87","86,142.57","96,681.79","74,629.27"
"9","Net Property, Plant & Equipment","10,151.00","10,266.81","12,290.84","12,997.08","93,999.49","100,131.47","79,534.61","94,087.96","87,187.88","74,586.43"
"10","Accrued Payable","-","-","-","-","-","24,006.92","50,387.77","34,095.74","12,594.59","24,889.93"
"11","Short Term Debt","112,956.00","76,246.02","62,389.79","75,070.81","105,787.93","95,458.35","59,101.06","45,956.37","59,229.59","43,189.45"
"12","Long Term Debt","13,326.00","11,413.31","11,134.14","50,437.77","74,877.44","43,993.57","38,886.92","52,342.98","36,325.43","29,086.46"
"13","Net Operating Cash Flow","17,799.00","38,149.47","13,222.94","(50,068.72)","(5,351.01)","44,784.80","30,814.00","(8,205.21)","(11,182.39)","20,135.44"
"14","Capital Expenditures","(814.00)","(1,718.76)","(801.12)","(470.16)","(822.95)","(781.06)","(876.93)","(2,113.96)","(102.43)","(6.13)"
"15","Total Shares Outstanding (million)","166,819.00","166,819.00","166,819.00","166,819.00","166,819.00","166,819.40","316,956.86","316,956.86","316,956.86","348,652.46"
