"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","28,255.50","29,491.52","31,610.52","32,795.80","37,325.96","37,338.92","32,221.50","40,012.99","303,450.60","300,429.30"
"3","Pretax Income","1,879.23","2,517.88","2,378.76","1,847.37","4,089.84","1,391.37","(286.67)","(454.89)","4,012.42","(6,940.27)"
"4","Net Income","1,753.21","2,147.82","1,756.83","1,417.10","3,507.70","1,100.11","(373.59)","(130.07)","3,474.04","(6,938.83)"
"5","Cash & Short-Term Investments","10,040.25","11,400.21","10,375.54","7,569.29","7,960.96","15,238.87","8,095.39","50,552.51","47,399.98","41,513.02"
"6","Cash Only","4,791.33","6,538.06","7,086.45","5,283.77","4,708.64","8,934.38","6,609.18","-","-","41,513.02"
"7","Total Accounts Receivables","8,263.65","6,429.01","6,827.09","7,570.35","9,569.46","8,146.08","12,207.29","9,433.45","27,994.59","27,497.75"
"8","Inventories","10,605.13","9,998.01","9,556.27","9,243.93","11,973.02","8,415.88","11,469.73","10,986.40","6,085.78","14,452.10"
"9","Net Property, Plant & Equipment","9,534.05","15,348.58","16,275.68","16,378.59","16,053.87","29,450.81","33,116.44","35,242.56","37,670.34","61,530.62"
"10","Short Term Debt","3,614.48","2,667.68","3,735.02","1,906.83","3,291.18","1,034.04","671.11","3,198.87","429.07","2,350.62"
"11","Long Term Debt","3,949.83","5,211.77","5,594.64","4,933.10","4,390.22","3,945.94","3,216.91","1,479.24","1,050.17","4,484.85"
"12","Net Operating Cash Flow","4,497.60","3,023.59","1,540.11","(630.40)","1,899.36","3,983.69","(5,469.92)","256.13","4,020.16","(4,067.14)"
"13","Capital Expenditures","(1,056.82)","(3,065.09)","(2,286.59)","(733.12)","(189.66)","(249.30)","(4,821.58)","(6,635.88)","(3,417.03)","(1,936.22)"
"14","Total Shares Outstanding (million)","258,941.00","258,941.00","258,941.00","258,840.00","258,822.29","287,072.45","343,939.77","478,426.14","481,620.35","524,097.92"
