"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","8,326.57","7,611.24","9,989.97","6,494.43","7,437.05","7,939.21","6,555.16","4,891.07","5,440.40","3,430.14"
"3","Pretax Income","(2,778.03)","(436.49)","2,173.27","(2,430.87)","(2,684.86)","(1,254.23)","(111.92)","(261.59)","(359.82)","(2,121.25)"
"4","Net Income","(2,759.37)","(483.62)","2,185.24","(2,480.15)","(2,602.09)","(1,247.11)","(198.92)","(295.29)","(328.98)","(2,289.44)"
"5","Cash & Short-Term Investments","3,111.43","2,236.94","2,592.51","749.72","1,056.04","643.13","1,897.21","1,097.66","5,568.38","4,581.19"
"6","Cash Only","984.52","845.15","1,039.67","496.01","1,056.04","-","-","-","-","-"
"7","Total Accounts Receivables","3,699.30","3,244.39","4,434.79","4,078.72","2,314.82","3,529.79","3,384.58","4,027.19","4,056.68","2,021.93"
"8","Net Property, Plant & Equipment","5,188.83","5,355.80","5,513.67","5,392.68","5,588.36","5,440.34","5,139.49","4,834.89","4,827.25","4,521.99"
"9","Short Term Debt","72.00","50.81","20.15","486.10","672.09","702.70","19.01","20.53","21.52","-"
"10","Long Term Debt","55.27","9.31","756.97","772.94","730.68","705.61","682.26","658.06","635.57","-"
"11","Net Operating Cash Flow","(4,490.06)","(1,407.21)","(115.85)","(2,085.28)","(1,192.12)","320.97","1,582.63","720.27","715.73","1,700.58"
"12","Capital Expenditures","(398.15)","(374.94)","(342.01)","(289.67)","(297.69)","(102.35)","(1,498.14)","(1,475.46)","(1,673.77)","(50.88)"
"13","Total Shares Outstanding (million)","145,434.00","159,977.00","159,977.00","159,977.00","175,975.14","175,975.14","193,572.14","193,572.14","232,286.54","232,286.54"
