"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","615,494.00","3,149,510.00","4,201,168.00","12,886,499.00","12,568,008.00","16,369,273.00","15,558,769.00","17,241,275.00","16,939,704.00","13,464,480.00"
"3","Pretax Income","203,336.00","366,371.00","236,176.00","1,126,220.00","1,536,322.00","858,536.00","378,967.00","263,066.00","416,590.00","(1,022,951.00)"
"4","Net Income","79,308.00","289,899.00","76,306.00","805,953.00","982,251.00","325,487.00","106,986.00","31,466.00","143,727.00","(1,079,952.00)"
"5","Cash & Short-Term Investments","1,564,722.00","451,169.00","1,777,824.00","5,688,372.00","5,041,828.00","3,694,846.00","2,568,940.00","2,071,807.00","1,796,388.00","1,266,406.00"
"6","Cash Only","1,278,304.00","59,709.00","270,827.00","223,600.00","396,634.00","793,638.00","597,242.00","542,228.00","413,958.00","632,937.00"
"7","Total Accounts Receivables","87,578.00","398,872.00","408,752.00","1,581,289.00","1,935,514.00","1,599,563.00","2,302,840.00","2,743,420.00","2,302,014.00","1,716,495.00"
"8","Inventories","95,273.00","510,889.00","417,827.00","639,329.00","1,781,590.00","1,814,392.00","2,135,866.00","2,189,255.00","2,126,893.00","2,105,681.00"
"9","Net Property, Plant & Equipment","661,768.00","1,156,458.00","1,002,386.00","3,547,540.00","8,129,817.00","9,125,999.00","9,381,163.00","10,102,818.00","10,469,846.00","10,521,000.00"
"10","Accrued Payable","65,413.00","63,593.00","98,453.00","-","879,526.00","941,890.00","853,131.00","-","-","-"
"11","Short Term Debt","31,740.00","449,475.00","767,422.00","818,717.00","1,862,071.00","2,288,060.00","3,351,458.00","3,905,346.00","3,541,473.00","3,337,663.00"
"12","Long Term Debt","1,900,000.00","2,080,000.00","1,875,518.00","1,621,223.00","2,485,629.00","2,414,866.00","2,092,251.00","1,674,791.00","1,955,999.00","2,065,551.00"
"13","Net Operating Cash Flow","(6,836.00)","(247,473.00)","255,051.00","715,017.00","745,303.00","1,566,387.00","(468,632.00)","1,117,587.00","1,617,626.00","957,153.00"
"14","Capital Expenditures","(314,291.00)","(187,334.00)","(82,928.00)","(270,930.00)","(319,588.00)","(830,841.00)","(928,410.00)","(948,755.00)","(1,006,226.00)","(966,803.00)"
"15","Total Shares Outstanding (million)","3,648,152.00","3,648,152.00","3,648,152.00","3,648,152.00","3,648,151.50","3,648,151.50","3,648,151.50","3,647,291.70","3,642,890.90","3,645,035.60"
