"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","1,206,148.36","1,126,993.59","1,141,727.62","1,048,469.23","1,017,137.49","1,035,167.28","1,323,228.97","1,382,345.68","1,363,005.84","1,080,042.02"
"3","Pretax Income","38,563.40","37,512.96","38,733.12","(27,022.35)","66,840.23","82,122.93","76,078.43","26,306.86","43,448.90","46,571.75"
"4","Net Income","29,550.78","28,007.70","29,350.28","(21,265.98)","54,602.45","68,688.69","59,809.56","21,892.15","34,803.72","36,999.86"
"5","Cash & Short-Term Investments","233,190.53","236,832.97","259,997.62","210,395.41","231,379.41","269,529.22","161,036.33","192,531.91","249,401.25","311,585.54"
"6","Cash Only","13,302.92","6,567.46","-","-","-","-","-","28,910.12","22,522.67","65,620.20"
"7","Total Accounts Receivables","98,343.95","121,677.84","99,079.09","90,860.55","121,562.17","90,300.06","184,236.80","163,834.13","159,430.78","128,863.83"
"8","Inventories","224,121.91","196,506.79","202,677.11","226,591.99","222,164.33","235,306.31","267,559.49","293,918.26","237,038.17","247,426.17"
"9","Net Property, Plant & Equipment","263,566.73","264,207.93","241,733.63","233,999.77","227,054.23","220,675.73","208,099.78","196,691.60","200,023.66","187,126.45"
"10","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"11","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Net Operating Cash Flow","2,652.85","63,240.69","67,845.33","(843.29)","55,917.64","108,868.05","(42,140.82)","84,448.21","79,668.96","84,658.94"
"13","Capital Expenditures","(18,851.75)","(39,114.48)","(17,764.76)","(30,207.86)","(40,343.63)","(30,043.45)","(23,634.64)","(23,055.45)","(14,433.17)","(10,184.14)"
"14","Total Shares Outstanding (million)","373,200.00","372,716.00","371,916.80","371,298.80","368,745.90","368,700.00","369,300.00","369,300.00","369,300.00","368,385.59"
