"1","Financial Year","31-05-2010","31-05-2011","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-05-2018","31-05-2019"
"2","Sales/Revenue","25,104.36","20,760.37","19,946.82","17,172.26","24,672.57","24,951.10","29,951.97","33,266.30","25,185.73","32,486.14"
"3","Pretax Income","2,292.77","(6,027.18)","1,258.89","1,299.11","2,785.20","5,698.15","7,185.27","6,030.62","235.01","785.10"
"4","Net Income","1,992.56","(5,308.93)","1,057.95","1,195.08","2,621.05","5,591.56","7,264.32","6,326.53","233.76","786.24"
"5","Cash & Short-Term Investments","4,188.54","6,644.65","3,846.26","4,897.42","4,137.50","13,762.51","21,744.03","23,692.93","22,743.67","19,123.08"
"6","Cash Only","4,165.07","6,620.29","3,821.15","4,872.32","-","-","-","-","-","-"
"7","Total Accounts Receivables","8,992.98","8,553.52","4,893.59","5,951.82","6,858.10","7,296.74","6,748.57","8,593.54","7,219.77","9,204.19"
"8","Inventories","6,005.11","4,752.70","2,964.30","2,709.81","1,432.58","1,643.02","2,398.73","3,530.15","3,628.42","4,626.62"
"9","Net Property, Plant & Equipment","21,100.08","19,257.95","18,810.80","16,335.14","14,460.62","13,204.67","14,523.17","17,376.71","18,669.56","21,629.01"
"10","Accrued Payable","-","-","-","-","-","-","-","-","4,369.31","4,950.88"
"11","Short Term Debt","8,467.21","19,520.05","7,182.89","7,116.46","237.59","98.00","25.57","32.12","48.51","31.42"
"12","Long Term Debt","19,491.16","2,222.58","4,280.27","993.20","367.79","269.87","67.51","39.90","77.45","277.51"
"13","Net Operating Cash Flow","1,773.66","3,449.86","7,672.91","3,159.51","7,029.49","6,515.45","8,501.36","5,067.24","3,328.47","(52.59)"
"14","Capital Expenditures","(2,436.04)","(76.48)","(66.95)","(23.73)","(176.97)","(557.91)","(2,326.27)","(3,788.46)","(3,295.52)","(3,895.97)"
"15","Total Shares Outstanding (million)","114,300.00","169,788.00","169,788.00","169,788.00","169,826.60","197,049.80","205,515.10","205,515.10","205,515.10","205,515.10"
