"1","Financial Year","31-12-2018       2","31-03-2019       3","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3"
"2","Sales/Revenue","6,741.00","7,116.00","8,279.00","6,402.00","4,778.00","5,474.00","4,495.00","5,446.00","6,699.00","7,028.00"
"3","Pretax Income","1,468.00","(2,701.00)","4,134.00","6,803.00","6,408.00","8,388.00","331.00","4,855.00","5,840.00","6,181.00"
"4","Net Income","888.00","(2,923.00)","4,141.00","6,510.00","4,742.00","7,890.00","108.00","4,532.00","5,379.00","5,829.00"
"5","Cash & Short-Term Investments","114,322.00","111,192.00","86,530.00","86,424.00","84,388.00","86,613.00","83,970.00","83,937.00","83,821.00","82,990.00"
"6","Total Accounts Receivables","5,907.00","6,407.00","7,858.00","6,415.00","6,676.00","4,109.00","3,895.00","4,917.00","5,257.00","5,603.00"
"7","Inventories","6,302.00","5,779.00","5,466.00","5,313.00","5,499.00","4,639.00","4,683.00","4,492.00","5,534.00","5,752.00"
"8","Net Property, Plant & Equipment","4,603.00","4,618.00","4,581.00","4,563.00","4,561.00","4,506.00","4,949.00","4,907.00","4,899.00","4,865.00"
"9","Accrued Payable","5,240.00","3,228.00","4,927.00","3,202.00","3,062.00","3,463.00","2,551.00","3,308.00","4,516.00","4,099.00"
"10","Short Term Debt","584.00","467.00","327.00","182.00","35.00","15.00","15.00","14.00","10.00","6.00"
"11","Long Term Debt","46.00","22.00","17.00","14.00","10.00","6.00","432.00","429.00","429.00","429.00"
"12","Net Operating Cash Flow","1,260.00","191.00","(663.00)","1,020.00","373.00","4,461.00","(645.00)","1,043.00","994.00","(44.00)"
"13","Capital Expenditures","-","(49.00)","(58.00)","(44.00)","(64.00)","(8.00)","(531.00)","(13.00)","(75.00)","(23.00)"
"14","Total Shares Outstanding (million)","249,993.00","249,993.00","249,994.00","249,993.00","249,993.00","249,993.00","249,993.00","249,993.00","249,993.00","249,993.00"
