"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","1,622,133.00","1,697,845.00","1,722,943.00","1,506,981.00","1,427,693.00","1,289,008.00","1,195,672.00","1,185,737.00","1,106,039.00","1,041,565.00"
"3","Pretax Income","279,516.00","282,945.00","289,981.00","101,441.00","200,068.00","(65,909.00)","(605,528.00)","60,640.00","(173,001.00)","(5,787.00)"
"4","Net Income","207,650.00","209,312.00","214,165.00","75,528.00","138,717.00","(59,198.00)","(650,611.00)","58,623.00","(177,850.00)","(18,378.00)"
"5","Cash & Short-Term Investments","465,233.00","695,833.00","631,932.00","578,619.00","432,087.00","399,028.00","228,055.00","234,890.00","282,796.00","326,538.00"
"6","Cash Only","105,030.00","107,204.00","99,709.00","80,210.00","81,166.00","107,719.00","78,212.00","19,977.00","29,616.00","33,892.00"
"7","Total Accounts Receivables","359,954.00","408,891.00","374,719.00","331,833.00","366,927.00","302,678.00","294,362.00","253,917.00","220,864.00","199,711.00"
"8","Inventories","145,753.00","84,418.00","117,963.00","74,313.00","53,268.00","55,244.00","46,220.00","36,900.00","6,433.00","24,097.00"
"9","Net Property, Plant & Equipment","782,791.00","748,977.00","757,978.00","740,514.00","720,312.00","623,003.00","498,580.00","304,966.00","463,933.00","367,413.00"
"10","Accrued Payable","53,782.00","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","161,609.00","230,435.00","47,596.00","152,984.00","-","300,108.00","21,204.00","4,169.00","65,839.00","86,193.00"
"12","Long Term Debt","341,988.00","452,311.00","451,770.00","300,108.00","300,108.00","-","292,953.00","-","186,330.00","224,373.00"
"13","Net Operating Cash Flow","274,833.00","347,890.00","326,163.00","205,493.00","225,912.00","118,320.00","44,262.00","21,572.00","136,395.00","1,606.00"
"14","Capital Expenditures","(91,929.00)","(96,899.00)","(103,470.00)","(77,993.00)","(85,047.00)","(87,857.00)","(96,482.00)","(26,890.00)","(20,628.00)","(10,640.00)"
"15","Total Shares Outstanding (million)","1,068,151.00","1,079,692.00","1,100,529.41","1,109,107.00","1,109,199.29","1,109,199.29","1,109,199.00","1,109,199.00","1,109,199.00","1,109,199.00"
