"1","Financial Year","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4"
"2","Sales/Revenue","5,021.00","4,524.00","3,363.00","509.00","268.00","450.00","569.00","1,357.00","1,199.00","1,247.00"
"3","Pretax Income","(1,609.00)","(54.00)","(1,462.00)","(1,878.00)","(1,303.00)","(4,254.00)","(1,462.00)","(1,117.00)","(1,361.00)","(3,944.00)"
"4","Net Income","(1,389.00)","(1,495.00)","(1,382.00)","(1,746.00)","(1,228.00)","(3,863.00)","(1,404.00)","(1,060.00)","(1,301.00)","(3,886.00)"
"5","Cash & Short-Term Investments","234.00","625.00","427.00","70.00","183.00","487.00","164.00","885.00","742.00","1,676.00"
"6","Total Accounts Receivables","3,841.00","11,645.00","11,195.00","10,546.00","9,924.00","9,866.00","9,996.00","10,009.00","10,090.00","9,776.00"
"7","Inventories","1,011.00","1,382.00","517.00","231.00","152.00","126.00","113.00","157.00","176.00","180.00"
"8","Net Property, Plant & Equipment","63,262.00","17,311.00","17,266.00","17,219.00","17,169.00","17,127.00","17,081.00","17,029.00","16,978.00","16,936.00"
"9","Short Term Debt","2,372.00","-","-","-","-","-","889.00","764.00","782.00","736.00"
"10","Long Term Debt","-","-","-","-","-","-","3,139.00","3,348.00","3,348.00","3,139.00"
"11","Net Operating Cash Flow","696.00","1,343.00","(137.00)","(1,365.00)","(1,308.00)","283.00","(795.00)","(172.00)","(770.00)","(3,134.00)"
"12","Capital Expenditures","(28.00)","(31.00)","(30.00)","(27.00)","(24.00)","(33.00)","(28.00)","(22.00)","(23.00)","(32.00)"
"13","Total Shares Outstanding (million)","2,347,718.00","2,347,717.92","2,347,717.92","2,392,162.32","2,475,495.52","2,405,572.00","2,405,572.00","2,574,263.82","2,475,495.52","2,828,572.12"
