"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","3,948,095.00","4,495,141.00","4,946,091.00","5,111,822.00","5,415,744.00","6,297,658.00","6,846,085.00","9,709,721.00","10,638,296.00","11,860,403.00"
"3","Pretax Income","1,098,856.00","777,017.00","2,004,287.00","361,235.00","22,701.00","215,150.00","2,133,075.00","2,087,788.00","1,335,233.00","(521,660.00)"
"4","Net Income","1,061,411.00","555,324.00","1,831,338.00","362,124.00","82,836.00","541,194.00","2,050,043.00","1,628,774.00","1,967,006.00","(315,807.00)"
"5","Cash & Short-Term Investments","1,475,828.00","2,092,616.00","2,232,731.00","1,380,435.00","768,378.00","1,715,710.00","1,741,573.00","1,882,195.00","3,326,921.00","2,588,097.00"
"6","Cash Only","681,859.00","1,339,527.00","1,552,043.00","1,191,123.00","-","-","1,135,673.00","1,576,020.00","2,878,357.00","2,281,178.00"
"7","Total Accounts Receivables","488,492.00","560,183.00","598,219.00","1,087,005.00","479,446.00","804,696.00","1,013,912.00","900,348.00","1,034,692.00","1,301,309.00"
"8","Inventories","17,553.00","19,730.00","23,725.00","29,520.00","18,152.00","26,152.00","43,866.00","68,234.00","106,326.00","146,086.00"
"9","Net Property, Plant & Equipment","9,318,041.00","8,586,451.00","9,786,030.00","11,292,826.00","12,533,535.00","10,927,645.00","10,826,682.00","12,303,522.00","2,851,917.00","12,417,530.00"
"10","Accrued Payable","-","-","-","448,860.00","473,152.00","1,301,358.00","1,309,077.00","1,588,257.00","1,597,184.00","-"
"11","Short Term Debt","553,982.00","632,242.00","1,126,154.00","1,119,436.00","2,274,928.00","2,377,256.00","1,945,203.00","1,821,847.00","423,163.00","2,613,814.00"
"12","Long Term Debt","7,302,884.00","7,186,919.00","7,283,185.00","9,051,416.00","10,453,090.00","10,235,579.00","8,633,939.00","7,486,787.00","781,966.00","10,274,853.00"
"13","Net Operating Cash Flow","1,619,163.00","1,403,899.00","1,354,956.00","961,138.00","302,031.00","2,203,938.00","2,167,120.00","1,914,490.00","353,081.00","2,081,128.00"
"14","Capital Expenditures","(1,902,833.00)","(612,393.00)","(1,772,597.00)","(2,117,455.00)","(2,084,641.00)","(613,913.00)","(1,216,547.00)","(1,976,655.00)","(1,130,415.00)","(305,964.00)"
"15","Total Shares Outstanding (million)","2,773,437.00","2,778,087.00","2,779,908.00","2,781,062.58","2,782,974.08","2,782,974.08","2,782,974.00","3,341,974.08","3,341,974.08","3,341,974.08"
