"1","Financial Year","31-03-2010","31-07-2011","31-07-2012","31-07-2013","31-07-2014","31-07-2015","31-07-2016","31-07-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","224,625.83","83,852.67","25,581.84","72,528.30","32,088.78","28,023.60","26,006.54","13,379.22","13,751.77","18,855.67"
"3","Pretax Income","(5,761.71)","1,577.94","(33,116.83)","13,904.42","352.66","898.52","1,457.64","(1,625.92)","(10,563.99)","116.87"
"4","Net Income","(5,701.92)","1,412.43","(33,130.23)","13,435.16","198.28","878.64","1,373.35","(1,697.76)","(10,572.03)","116.87"
"5","Cash & Short-Term Investments","22,175.11","3,282.07","4,456.08","2,636.27","3,830.07","3,435.80","290.63","173.87","62.15","621.25"
"6","Cash Only","6,338.37","2,118.08","2,387.25","1,217.55","3,179.83","3,426.73","290.63","173.87","62.15","621.25"
"7","Total Accounts Receivables","200,931.89","120,517.77","115,398.66","111,858.71","110,574.75","36,729.99","47,699.14","24,617.17","17,834.10","26,653.96"
"8","Inventories","2,776.16","663.24","31.10","31.10","-","-","-","-","-","-"
"9","Net Property, Plant & Equipment","8,515.13","1,287.03","850.44","572.83","415.56","365.11","364.44","760.52","551.67","483.09"
"10","Accrued Payable","-","-","29,073.14","-","-","-","-","-","-","-"
"11","Short Term Debt","38,901.53","25,192.22","16,959.22","13,559.16","11,122.94","10,906.08","1,981.49","1,152.93","5,057.39","-"
"12","Long Term Debt","25,817.88","4,074.19","3,570.43","7,073.15","5,835.56","4,644.64","60.43","43.31","-","-"
"13","Net Operating Cash Flow","(1,334.58)","(2,518.86)","6,777.96","1,475.54","5,161.01","(1,702.39)","(35,259.62)","1,706.73","(423.90)","(5,977.56)"
"14","Capital Expenditures","(2,126.07)","(1,319.88)","(44.24)","(7.50)","(5.56)","(38.09)","(27.57)","(509.03)","-","-"
"15","Total Shares Outstanding (million)","84,900.00","84,900.00","84,900.00","84,900.00","84,900.00","84,900.00","181,565.70","181,565.70","185,821.02","204,403.12"
