"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","8,820.00","9,299.00","8,220.00","8,081.00","8,397.00","9,673.00","12,713.00","18,393.00","16,375.00","16,464.00"
"3","Pretax Income","3,929.00","2,505.00","2,828.00","1,751.00","2,396.00","3,061.00","5,748.00","8,160.00","6,357.00","6,769.00"
"4","Net Income","2,946.00","1,720.00","1,956.00","885.00","1,450.00","2,161.00","4,472.00","6,144.00","4,436.00","5,061.00"
"5","Cash & Short-Term Investments","114,581.00","121,626.00","138,164.00","139,444.00","130,422.00","144,224.00","149,932.00","150,209.00","155,096.00","165,605.00"
"6","Total Accounts Receivables","155,150.00","126,652.00","111,014.00","106,195.00","123,870.00","98,245.00","105,576.00","117,378.00","132,418.00","125,657.00"
"7","Inventories","-","-","-","-","-","-","-","-","30,500.00","-"
"8","Net Property, Plant & Equipment","13,266.00","14,139.00","13,946.00","13,773.00","13,573.00","13,376.00","13,188.00","13,011.00","12,860.00","12,810.00"
"9","Accrued Payable","45,680.00","23,140.00","17,886.00","20,497.00","26,641.00","17,413.00","18,772.00","22,565.00","40,036.00","38,264.00"
"10","Short Term Debt","5,002.00","4,165.00","8,113.00","5,225.00","5,226.00","235.00","7,230.00","8,348.00","5,249.00","5,269.00"
"11","Long Term Debt","-","880.00","880.00","710.00","651.00","589.00","528.00","477.00","477.00","445.00"
"12","Net Operating Cash Flow","(3,227.00)","8,300.00","12,564.00","8,371.00","(9,103.00)","18,802.00","(1,282.00)","(834.00)","8,008.00","10,511.00"
"13","Capital Expenditures","(29.00)","-","(26.00)","(34.00)","(7.00)","(2.00)","(2.00)","-","(21.00)","-"
"14","Total Shares Outstanding (million)","202,640.21","202,640.21","202,640.21","202,640.21","202,640.00","202,639.88","202,639.88","202,639.88","202,639.88","202,640.21"
