"1","Financial Year","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-09-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","58,833.00","66,924.00","76,484.00","109,872.00","141,518.00","281,728.00","371,215.00","562,270.00","593,578.00","530,463.00"
"3","Pretax Income","22,960.00","27,610.00","34,391.00","50,710.00","68,213.00","143,226.00","201,478.00","128,473.00","306,939.00","268,958.00"
"4","Net Income","22,130.00","27,344.00","34,849.00","50,114.00","68,145.00","142,872.00","201,511.00","128,952.00","303,090.00","268,656.00"
"5","Cash & Short-Term Investments","4,759.00","3,246.00","18,389.00","21,946.00","132,049.00","209,715.00","137,573.00","110,230.00","76,220.00","234,613.00"
"6","Cash Only","3,898.00","2,887.00","10,770.00","13,568.00","123,387.00","200,499.00","121,810.00","100,164.00","63,781.00","221,784.00"
"7","Total Accounts Receivables","19,581.00","33,968.00","54,843.00","89,708.00","151,766.00","201,135.00","267,272.00","187,428.00","219,039.00","241,192.00"
"8","Inventories","-","-","-","-","-","3,025.00","1,810.00","3,397.00","3,245.00","3,428.00"
"9","Net Property, Plant & Equipment","69,748.00","74,259.00","77,531.00","76,544.00","110,134.00","250,801.00","349,451.00","283,848.00","313,506.00","337,076.00"
"10","Accrued Payable","895.00","3,974.00","3,211.00","3,910.00","26,862.00","22,046.00","21,644.00","29,262.00","-","-"
"11","Short Term Debt","3,772.00","4,065.00","3,957.00","9,938.00","5,839.00","23,666.00","23,155.00","32,413.00","49,182.00","48,224.00"
"12","Long Term Debt","6,775.00","7,573.00","8,155.00","8,093.00","6,577.00","83,600.00","114,160.00","94,683.00","134,797.00","122,751.00"
"13","Net Operating Cash Flow","32,857.00","29,300.00","44,277.00","26,306.00","143,969.00","162,409.00","84,804.00","168,853.00","161,729.00","302,418.00"
"14","Capital Expenditures","(35,934.00)","(13,988.00)","(10,710.00)","(5,042.00)","(45,292.00)","(151,074.00)","(134,685.00)","(47,485.00)","(69,865.00)","(182,971.00)"
"15","Total Shares Outstanding (million)","3,604,051.00","3,586,863.00","3,545,690.76","3,538,861.61","3,598,002.01","3,606,286.47","3,606,306.00","3,552,305.99","3,466,141.00","3,618,264.00"
