"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","103,493.00","115,840.00","131,053.00","122,983.00","109,186.00","108,007.00","117,235.00","139,078.00","113,355.00","116,455.00"
"3","Pretax Income","8,234.00","9,673.00","11,477.00","10,477.00","8,390.00","7,667.00","9,558.00","9,524.00","9,805.00","9,718.00"
"4","Net Income","5,335.00","6,992.00","8,493.00","7,455.00","6,578.00","6,401.00","6,531.00","6,401.00","7,171.00","6,930.00"
"5","Cash & Short-Term Investments","83,139.00","81,478.00","64,641.00","133,352.00","84,274.00","103,023.00","74,905.00","76,815.00","76,359.00","80,711.00"
"6","Cash Only","67,059.00","67,753.00","50,878.00","-","79,924.00","97,832.00","70,042.00","71,728.00","71,241.00","75,589.00"
"7","Total Accounts Receivables","285,020.00","300,763.00","321,509.00","323,309.00","338,789.00","308,018.00","324,710.00","288,336.00","265,048.00","249,672.00"
"8","Inventories","75,772.00","70,583.00","70,330.00","66,244.00","72,829.00","70,279.00","70,052.00","63,147.00","66,198.00","66,003.00"
"9","Net Property, Plant & Equipment","598,003.00","619,239.00","642,788.00","698,414.00","724,980.00","738,608.00","750,185.00","766,758.00","791,717.00","799,243.00"
"10","Accrued Payable","118,942.00","112,736.00","116,233.00","144,116.00","123,396.00","128,181.00","146,695.00","145,737.00","154,645.00","161,394.00"
"11","Short Term Debt","204,867.00","218,996.00","241,995.00","247,372.00","243,909.00","227,479.00","213,284.00","249,547.00","227,837.00","210,982.00"
"12","Long Term Debt","389,226.00","391,370.00","386,006.00","409,128.00","403,441.00","404,735.00","407,586.00","346,069.00","354,226.00","355,448.00"
"13","Net Operating Cash Flow","72,988.00","12,907.00","20,131.00","64,942.00","(9,828.00)","75,040.00","66,311.00","53,478.00","46,631.00","59,903.00"
"14","Capital Expenditures","(41,506.00)","(31,551.00)","(29,720.00)","(9,463.00)","(57,908.00)","(34,979.00)","2,166.00","(14,874.00)","(40,853.00)","(18,224.00)"
"15","Total Shares Outstanding (million)","871,473.00","871,473.00","871,473.00","958,573.00","871,473.00","958,573.00","958,573.00","1,054,431.01","1,054,440.26","1,054,452.00"
