"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","54,872.05","44,976.00","42,829.00","42,643.00","45,429.19","35,266.00","22,965.00","48,969.00","50,754.53","49,089.00"
"3","Pretax Income","(4,881.79)","(499.00)","1,438.00","310.00","(4,509.01)","(1,730.00)","(3,634.00)","1,423.00","(3,787.59)","(124.00)"
"4","Net Income","(6,125.95)","(821.00)","522.00","247.00","(5,970.55)","(1,670.00)","(3,569.00)","955.00","(4,942.12)","(126.00)"
"5","Cash & Short-Term Investments","10,263.13","6,794.00","5,737.00","7,173.00","6,893.00","16,656.00","13,782.00","5,682.00","7,801.00","6,540.00"
"6","Cash Only","10,210.97","6,741.00","5,737.00","7,173.00","6,893.00","16,656.00","13,782.00","5,682.00","7,801.00","6,540.00"
"7","Total Accounts Receivables","74,537.05","79,007.00","85,321.00","84,053.00","87,756.00","86,556.00","76,394.00","86,302.00","87,130.00","97,902.00"
"8","Inventories","44,844.97","42,896.00","43,035.00","42,695.00","43,015.00","44,778.00","45,649.00","42,958.00","41,660.00","42,417.00"
"9","Net Property, Plant & Equipment","59,332.53","58,281.00","58,882.00","57,966.00","62,043.00","60,890.00","60,237.00","60,410.00","60,544.00","60,107.00"
"10","Short Term Debt","41,045.51","42,745.00","45,242.00","48,884.00","47,530.00","50,172.00","49,377.00","39,884.00","39,412.00","44,002.00"
"11","Long Term Debt","21,928.28","19,762.00","20,306.00","20,090.00","20,829.00","22,101.00","21,476.00","23,303.00","25,926.00","24,390.00"
"12","Net Operating Cash Flow","(2,723.42)","(2,990.00)","(3,553.00)","1,608.00","7,605.00","7,587.00","(503.00)","1,438.00","814.00","(2,457.00)"
"13","Capital Expenditures","(1,059.23)","(427.00)","(413.00)","(2,719.00)","(4,257.00)","(1,647.00)","(369.00)","(914.00)","(2,766.00)","(234.00)"
"14","Total Shares Outstanding (million)","209,567.01","211,567.01","211,567.01","211,567.01","211,567.01","211,567.01","211,567.01","211,567.01","232,667.01","232,667.01"
